class_name,precision,recall,f1-score,support,score
airplane,0.9938144329896907,0.9836734693877551,0.9887179487179487,490.0,
airport,0.9262135922330097,0.9734693877551021,0.9492537313432836,490.0,
baseball_diamond,0.9622266401590457,0.9877551020408163,0.9748237663645518,490.0,
basketball_court,0.9908466819221968,0.8836734693877552,0.9341963322545846,490.0,
beach,0.9662698412698413,0.9938775510204082,0.9798792756539235,490.0,
bridge,0.9789029535864979,0.9469387755102041,0.9626556016597511,490.0,
chaparral,0.9819277108433735,0.9979591836734694,0.9898785425101214,490.0,
church,0.9030612244897959,0.7224489795918367,0.8027210884353742,490.0,
circular_farmland,0.9916492693110647,0.9693877551020408,0.9803921568627451,490.0,
cloud,0.9918032786885246,0.9877551020408163,0.9897750511247444,490.0,
commercial_area,0.874251497005988,0.8938775510204081,0.8839556004036327,490.0,
dense_residential,0.9240780911062907,0.8693877551020408,0.8958990536277602,490.0,
desert,0.983451536643026,0.8489795918367347,0.9112814895947426,490.0,
forest,0.9558823529411765,0.9285714285714286,0.9420289855072463,490.0,
freeway,0.9224489795918367,0.9224489795918367,0.9224489795918367,490.0,
golf_course,0.9958246346555324,0.9734693877551021,0.9845201238390093,490.0,
ground_track_field,0.9772256728778468,0.963265306122449,0.9701952723535457,490.0,
harbor,0.9818181818181818,0.9918367346938776,0.9868020304568528,490.0,
industrial_area,0.903420523138833,0.9163265306122449,0.9098277608915907,490.0,
intersection,0.9583333333333334,0.9387755102040817,0.9484536082474226,490.0,
island,0.9755102040816327,0.9755102040816327,0.9755102040816327,490.0,
lake,0.8655616942909761,0.9591836734693877,0.9099709583736689,490.0,
meadow,0.9524793388429752,0.9408163265306122,0.946611909650924,490.0,
medium_residential,0.8807157057654076,0.9040816326530612,0.892245720040282,490.0,
mobile_home_park,0.9409368635437881,0.9428571428571428,0.9418960244648318,490.0,
mountain,0.8602540834845736,0.9673469387755103,0.9106628242074928,490.0,
overpass,0.9559118236472945,0.9734693877551021,0.9646107178968655,490.0,
palace,0.7302158273381295,0.8285714285714286,0.7762906309751434,490.0,
parking_lot,0.9734693877551021,0.9734693877551021,0.9734693877551021,490.0,
railway,0.8752436647173489,0.9163265306122449,0.8953140578265204,490.0,
railway_station,0.8854625550660793,0.8204081632653061,0.8516949152542372,490.0,
rectangular_farmland,0.919917864476386,0.9142857142857143,0.917093142272262,490.0,
river,0.9668874172185431,0.8938775510204081,0.9289501590668081,490.0,
roundabout,0.9836065573770492,0.9795918367346939,0.9815950920245399,490.0,
runway,0.9729166666666667,0.9530612244897959,0.9628865979381444,490.0,
sea_ice,0.9876288659793815,0.9775510204081632,0.9825641025641025,490.0,
ship,0.9525691699604744,0.9836734693877551,0.9678714859437751,490.0,
snowberg,0.9664031620553359,0.9979591836734694,0.9819277108433735,490.0,
sparse_residential,0.9578947368421052,0.9285714285714286,0.9430051813471503,490.0,
stadium,0.9523809523809523,0.9795918367346939,0.96579476861167,490.0,
storage_tank,0.973630831643002,0.9795918367346939,0.9766022380467956,490.0,
tennis_court,0.8376511226252159,0.9897959183673469,0.9073900841908326,490.0,
terrace,0.8972868217054264,0.9448979591836735,0.9204771371769384,490.0,
thermal_power_station,0.9468503937007874,0.9816326530612245,0.9639278557114228,490.0,
wetland,0.9357798165137615,0.8326530612244898,0.8812095032397408,490.0,
accuracy,,,,,0.9385034013605442
macro avg,0.9402359101396328,0.938503401360544,0.9383839735321092,22050.0,
weighted avg,0.940235910139633,0.9385034013605442,0.9383839735321094,22050.0,
